PERMNO,DelistingDt,DelDtPrc,DelDtPrcFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,DelPERMNO,DelPERMCO,DelRet,DelRetMissType,DelNextDt,DelNextPrc,DelNextPrcFlg,DelAmtDt,DelDivAmt,DelDisType,DelDlyDt,PrimaryExch,SICCD,NASDIssuno
92223,2014-12-02,0.327600,TR,GDR,VCL,LP,PRCF,0,0,0.526252,NA,2014-12-04,0.500000,DP,2014-12-04,0.000000,NO,2014-12-03,Q,7819,58332
92224,2016-06-03,0.725000,TR,GDR,VCL,INSC,PRCF,0,0,0.013793,NA,2016-06-06,0.735000,DP,2016-06-06,0.000000,NO,2016-06-06,Q,4412,58252
92226,2018-02-12,18.000000,TR,MER,FPAY,UNAV,CASH,0,54459,0.000000,NA,,,DA,2018-02-13,18.000000,D1,2018-02-13,Q,2834,52869
92227,2016-01-15,11.030000,TR,MER,FPAY,UNAV,CASH,0,54346,-0.002720,NA,,,DA,2016-01-19,11.000000,D1,2016-01-19,Q,2000,50693
92228,2016-08-30,1.524800,TR,MER,FPAY,UNAV,STK,82567,14092,-0.010815,NA,,,DA,2016-08-31,1.508310,D1,2016-08-31,Q,2800,36428
92229,2021-02-10,51.325000,TR,MER,FPAY,UNAV,CASH,0,0,0.000487,NA,,,DA,2021-02-11,51.350000,D1,2021-02-11,Q,7371,57145
92232,2016-02-10,0.077000,TR,GDR,VCL,PUBI,PRCF,0,0,0.064935,NA,2016-02-11,0.082000,DP,2016-02-11,0.000000,NO,2016-02-11,Q,3341,57539
92239,2021-01-15,65.600000,TR,MER,FPAY,UNAV,STK,13928,21401,0.023780,NA,,,DA,2021-01-19,67.160000,D1,2021-01-19,N,1311,0
92243,2014-01-28,0.201000,TR,GDR,VCL,LP,PRCF,0,0,-0.004975,NA,2014-01-29,0.200000,DP,2014-01-29,0.000000,NO,2014-01-29,N,7389,0
92244,2016-08-12,6.790000,TR,MER,FPAY,UNAV,CASH,0,0,0.001473,NA,,,DA,2016-08-15,6.800000,D1,2016-08-15,N,6531,0
92249,2024-08-12,26.965000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002782,NA,,,DA,2024-08-13,27.040030,D1,2024-08-13,R,6726,0
92253,2016-04-28,0.610000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.098361,NA,2016-04-29,0.550000,DP,2016-04-29,0.000000,NO,2016-04-29,A,1021,0
92254,2015-04-17,1.280000,TR,MER,FPAY,UNAV,STK,24441,1071,-0.032266,NA,,,DA,2015-04-20,1.238700,D2,2015-04-20,A,1081,0
92257,2023-11-21,142.480000,TR,MER,FPAY,UNAV,CST,93002,53196,0.374742,NA,,,DA,2023-11-22,195.873300,D2,2023-11-22,N,7372,0
92258,2015-12-10,45.900000,TR,MER,FPAY,UNAV,CASH,0,0,0.001089,NA,,,DA,2015-12-11,45.950000,D1,2015-12-11,N,2834,0
92259,2021-03-05,20.290000,TR,MER,FPAY,UNAV,STK,20680,58022,0.004473,NA,,,DA,2021-03-08,20.380750,D1,2021-03-08,N,2062,0
92262,2022-09-06,0.445400,TR,MER,FPAY,UNAV,STK,32651,20897,0.052178,NA,,,DA,2022-09-07,0.468640,D1,2022-09-07,A,1081,0
92263,2021-08-02,17.030000,TR,MER,FPAY,UNAV,CASH,0,54082,0.001174,NA,,,DA,2021-08-03,17.050000,D1,2021-08-03,N,7359,0
92264,2014-12-05,7.570000,TR,MER,FPAY,UNAV,STK,12593,53690,-0.021631,NA,,,DA,2014-12-08,7.406252,D1,2014-12-08,N,6726,0
92267,2015-06-26,16.830000,TR,MER,FPAY,UNAV,STK,75047,20461,0.006572,NA,,,DA,2015-06-29,16.940600,D1,2015-06-29,A,6726,0
92270,2016-10-21,8.870000,TR,MER,FPAY,UNAV,STK,14427,54165,0.011266,NA,,,DA,2016-10-24,8.969930,D1,2016-10-24,N,6726,0
92271,2024-04-17,4.990000,TR,MER,FPAY,UNAV,USTK,0,0,-0.025893,NA,,,DA,2024-04-18,4.860795,D1,2024-04-18,N,6726,0
92272,2021-03-31,5.580000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001434,NA,,,DA,2021-04-01,5.588000,D1,2021-04-01,N,6726,0
92275,2014-01-24,14.590000,TR,MER,FPAY,UNAV,STK,91757,51794,0.002110,NA,,,DA,2014-01-27,14.620780,D1,2014-01-27,N,6726,0
92282,2015-06-04,11.500000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2015-06-05,11.500000,D1,2015-06-05,Q,7371,39109
92296,2019-02-11,134.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000074,NA,,,DA,2019-02-12,135.000000,D1,2019-02-12,Q,7389,57985
92302,2016-02-09,32.010000,TR,MER,FPAY,UNAV,CASH,0,54604,-0.000312,NA,,,DA,2016-02-10,32.000000,D1,2016-02-10,Q,7372,58122
92308,2016-07-15,16.890000,BA,MER,FPAY,UNAV,CST,11565,9389,0.032741,NA,,,DA,2016-07-18,17.443000,D2,2016-07-18,Q,6712,58031
92314,2020-09-04,2.190000,TR,GDR,VCL,DERE,PRCF,0,0,0.095890,NA,2020-09-08,2.400000,DP,2020-09-08,0.000000,NO,2020-09-08,Q,4899,59006
92319,2014-11-21,0.023300,TR,GDR,VCL,BKPY,PRCF,0,0,-0.356223,NA,2014-11-24,0.015000,DP,2014-11-24,0.000000,NO,2014-11-24,Q,3841,58256
92320,2016-11-11,13.990000,TR,MER,FPAY,UNAV,CASH,0,14312,0.000715,NA,,,DA,2016-11-14,14.000000,D1,2016-11-14,Q,4813,70008485
92327,2017-05-16,1.745000,TR,GDR,VCL,INSF,PRCF,0,0,-0.100287,NA,2017-05-24,1.570000,DP,2017-05-24,0.000000,NO,2017-05-17,N,7372,0
92331,2017-09-13,66.310000,TR,MER,FPAY,UNAV,STK,90373,45684,-0.006080,NA,,,DA,2017-09-14,65.906850,D1,2017-09-14,N,6798,0
92332,2016-07-18,1.210000,TR,GDR,VCL,INSC,PRCF,0,0,-0.330579,NA,2016-07-19,0.810000,DP,2016-07-19,0.000000,NO,2016-07-19,N,3312,0
92341,2014-11-13,1.140000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.122807,NA,2014-11-14,1.000000,DP,2014-11-14,0.000000,NO,2014-11-14,N,4813,0
92344,2014-07-30,2.790000,TR,MER,FPAY,UNAV,CASH,0,0,0.021505,NA,,,DA,2014-07-31,2.850000,D1,2014-07-31,N,7372,0
92354,2022-10-28,9.650000,TR,MER,FPAY,UNAV,CASH,0,0,-0.005181,NA,,,DA,2022-10-31,9.600000,D1,2022-10-31,N,6282,0
92358,2016-08-24,24.424000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.005972,NA,,,DA,2016-08-25,24.569850,D1,2016-08-25,R,6726,0
92359,2016-08-24,24.990000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.011258,NA,,,DA,2016-08-25,25.271340,D1,2016-08-25,R,6726,0
92368,2015-05-18,25.300100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.017858,NA,,,DA,2015-05-19,25.751900,D1,2015-05-19,R,6726,0
92369,2015-05-18,28.980000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000774,NA,,,DA,2015-05-19,28.957580,D1,2015-05-19,R,6726,0
92370,2015-05-18,30.050000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002433,NA,,,DA,2015-05-19,29.976880,D1,2015-05-19,R,6726,0
92371,2015-05-18,30.600000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006065,NA,,,DA,2015-05-19,30.785600,D1,2015-05-19,R,6726,0
92373,2015-05-18,28.990000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002217,NA,,,DA,2015-05-19,29.054280,D1,2015-05-19,R,6726,0
92375,2017-02-10,0.200000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.200000,NA,2017-02-13,0.160000,DP,2017-02-13,0.000000,NO,2017-02-13,Q,1311,59226
92378,2015-06-25,20.040000,TR,MER,FPAY,UNAV,CASH,0,0,0.000499,NA,,,DA,2015-06-26,20.050000,D1,2015-06-26,N,2842,0
92379,2024-03-13,49.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000200,NA,,,DA,2024-03-14,50.000000,D1,2024-03-14,N,7359,0
92384,2016-11-02,0.849000,TR,GDR,VCL,PUBI,PRCF,0,0,,DM,,,DM,,,NO,2016-11-03,N,6159,0
92386,2016-08-03,2.550000,TR,MER,FPAY,UNAV,CASH,0,0,0.007843,NA,,,DA,2016-08-04,2.570000,D1,2016-08-04,N,5912,0
92387,2018-04-06,32.679000,TR,MER,FPAY,UNAV,STK,17713,52902,0.001867,NA,,,DA,2018-04-09,32.740000,D1,2018-04-09,R,6726,0
92388,2014-11-26,44.100000,TR,MER,FPAY,UNAV,CST,12558,53667,0.002305,NA,,,DA,2014-11-28,44.201650,D2,2014-11-28,N,4922,0
92393,2014-07-18,11.920000,TR,MER,FPAY,UNAV,CASH,0,0,0.006711,NA,,,DA,2014-07-21,12.000000,D1,2014-07-21,N,7389,0
92395,2016-01-19,0.258400,TR,GDR,VCL,INSC,PRCF,0,0,-0.493034,NA,2016-01-20,0.131000,DP,2016-01-20,0.000000,NO,2016-01-20,N,3589,0
92400,2024-08-09,0.843800,TR,GDR,VCL,BKPY,PRCF,0,0,-0.869637,NA,2024-08-13,0.110000,DP,2024-08-13,0.000000,NO,2024-08-12,N,5031,0
92405,2023-11-16,12.720000,TR,MER,FPAY,UNAV,CASH,0,54398,-0.001572,NA,,,DA,2023-11-17,12.700000,D1,2023-11-17,N,6282,0
92406,2021-12-10,23.770000,TR,MER,FPAY,UNAV,STK,13393,54073,0.002937,NA,,,DA,2021-12-13,23.839810,D1,2021-12-13,N,6722,0
92421,2016-01-06,0.150000,TR,GDR,VCL,LP,PRCF,0,0,-0.813333,NA,2016-01-07,0.028000,DP,2016-01-07,0.000000,NO,2016-01-07,N,1311,0
92423,2016-01-14,0.151500,TR,GDR,VCL,LP,PRCF,0,0,-0.207921,NA,2016-01-15,0.120000,DP,2016-01-15,0.000000,NO,2016-01-15,N,1061,0
92429,2019-11-11,0.079100,TR,GDR,VCL,LP,PRCF,0,0,0.011378,NA,2019-11-12,0.080000,DP,2019-11-12,0.000000,NO,2019-11-12,Q,1311,58377
92433,2018-12-28,0.259700,TR,GDR,VCL,LP,PRCF,0,0,-0.018098,NA,2018-12-31,0.255000,DP,2018-12-31,0.000000,NO,2018-12-31,Q,3845,58044
92437,2015-08-21,28.760000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003836,NA,,,DA,2015-08-24,28.870320,D1,2015-08-24,Q,6726,59286
92438,2020-08-17,35.010000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003078,NA,,,DA,2020-08-18,35.117770,D1,2020-08-18,Q,6726,59287
92440,2015-08-21,56.224000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.011458,NA,,,DA,2015-08-24,55.579810,D1,2015-08-24,Q,6726,59288
92445,2016-06-30,1.690000,TR,MER,FPAY,UNAV,CASH,0,18709,0.005917,NA,,,DA,2016-07-01,1.700000,D1,2016-07-01,Q,2835,58546
92448,2022-12-29,1.300000,TR,GDR,VCL,CORQ,PRCF,0,0,0.338462,NA,2022-12-30,1.740000,DP,2022-12-30,0.000000,NO,2022-12-30,Q,3674,58953
92449,2023-02-15,3.240000,TR,GDR,VCL,FING,PRCF,0,0,0.206790,NA,2023-02-16,3.910000,DP,2023-02-16,0.000000,NO,2023-02-16,Q,2086,55115
92453,2020-05-15,2.770000,TR,GDR,VCL,FING,PRCF,0,0,-0.151625,NA,2020-05-18,2.350000,DP,2020-05-18,0.000000,NO,2020-05-18,Q,2990,43229
92454,2017-02-09,22.900000,TR,MER,FPAY,UNAV,CASH,0,0,0.004367,NA,,,DA,2017-02-10,23.000000,D1,2017-02-10,Q,4813,56159
92456,2023-10-17,0.101800,TR,GDR,VCL,FING,PRCF,0,0,-0.724951,NA,2023-10-18,0.028000,DP,2023-10-18,0.000000,NO,2023-10-18,Q,2834,54621
92457,2021-06-18,39.010000,TR,MER,FPAY,UNAV,CASH,0,31832,-0.000256,NA,,,DA,2021-06-21,39.000000,D1,2021-06-21,Q,7389,59113
92458,2014-04-23,6.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.001431,NA,,,DA,2014-04-24,7.000000,D1,2014-04-24,Q,8200,58675
92460,2015-04-30,3.020000,TR,MER,FPAY,UNAV,CST,93289,53359,0.055166,NA,,,DA,2015-05-01,3.186600,D2,2015-05-01,Q,3674,58309
92464,2016-01-27,31.350000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2016-01-28,31.350000,D1,2016-01-28,Q,7374,59013
92472,2017-03-06,2.240000,TR,GLI,NFP,UNAV,UNAV,0,0,,DP,,,DM,,0.000000,NO,2017-03-07,Q,7311,59175
92476,2018-04-06,30.060000,TR,MER,FPAY,UNAV,STK,17716,52902,0.005988,NA,,,DA,2018-04-09,30.240000,D1,2018-04-09,R,6726,0
92478,2017-10-05,16.400000,TR,MER,FPAY,UNAV,CST,16965,56083,0.072952,NA,,,DA,2017-10-06,17.596415,D2,2017-10-06,N,6531,0
92497,2016-11-07,108.995000,BA,MER,FPAY,UNAV,CASH,0,8045,0.000046,NA,,,DA,2016-11-08,109.000000,D1,2016-11-08,N,7372,0
92506,2022-01-31,35.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000278,NA,,,DA,2022-02-01,36.000000,D1,2022-02-01,N,6324,0
92507,2015-04-29,1.650000,TR,GDR,VCL,DELQ,PRCF,0,0,0.054545,NA,2015-04-30,1.740000,DP,2015-04-30,0.000000,NO,2015-04-30,Q,6799,59645
92515,2014-09-15,0.670000,TR,GDR,VCL,LP,PRCF,0,0,-0.238806,NA,2014-09-16,0.510000,DP,2014-09-16,0.000000,NO,2014-09-16,N,3533,0
92523,2021-11-12,24.150000,TR,MER,FPAY,UNAV,STK,10252,8179,-0.003282,NA,,,DA,2021-11-15,24.070750,D1,2021-11-15,Q,6036,59003
92527,2015-11-20,80.170000,TR,MER,FPAY,UNAV,CASH,0,53307,0.000998,NA,,,DA,2015-11-23,80.250000,D1,2015-11-23,Q,8090,58733
92529,2017-08-02,8.750000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000571,NA,,,DA,2017-08-03,8.755000,D1,2017-08-03,N,6726,0
92530,2018-03-08,15.250000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2018-03-09,15.250000,D1,2018-03-09,N,4931,0
92533,2018-05-18,32.350000,TR,MER,FPAY,UNAV,STK,17840,52902,0.005255,NA,,,DA,2018-05-21,32.520000,D1,2018-05-21,R,6726,0
92534,2020-12-18,18.720000,TR,MER,FPAY,UNAV,STK,20267,50852,0.000000,NA,,,DA,2020-12-21,18.720000,D1,2020-12-21,R,6726,0
92535,2016-03-01,0.090000,TR,GDR,VCL,BKPY,PRCF,0,0,1.222222,NA,2016-03-04,0.200000,DP,2016-03-04,0.000000,NO,2016-03-02,A,4911,0
92538,2020-12-14,94.920000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.007567,NA,,,DA,2020-12-15,95.638300,D1,2020-12-15,R,6726,0
92540,2015-06-19,0.035000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.514286,NA,2015-06-22,0.017000,DP,2015-06-22,0.000000,NO,2015-06-22,A,1499,0
92545,2017-11-16,0.357000,TR,GDR,VCL,INSC,PRCF,0,0,,DM,,,DM,,,NO,2017-11-17,A,1311,0
92555,2016-04-29,14.590000,TR,MER,FPAY,UNAV,CST,83774,14795,-0.013845,NA,,,DA,2016-05-02,14.388000,D2,2016-05-02,Q,6712,58988
92560,2016-03-04,0.300000,TR,GDR,VCL,DELQ,PRCF,0,0,0.000000,NA,2016-03-07,0.300000,DP,2016-03-07,0.000000,NO,2016-03-07,Q,3310,70006973
92568,2018-04-06,50.170000,TR,MER,FPAY,UNAV,STK,17708,52998,-0.000100,NA,,,DA,2018-04-09,50.165000,D1,2018-04-09,R,6726,0
92569,2014-03-07,49.870000,BA,GLI,FPAY,UNAV,UNAV,0,0,0.002807,NA,,,DA,2014-03-10,50.010000,D1,2014-03-10,R,6726,0
92571,2024-08-07,0.095400,TR,GDR,VCL,LP,PRCF,0,0,-0.696017,NA,2024-08-08,0.029000,DP,2024-08-08,0.000000,NO,2024-08-08,A,1311,0
92573,2019-05-24,51.280000,TR,MER,FPAY,UNAV,STK,18589,52902,-0.008132,NA,,,DA,2019-05-28,50.863000,D1,2019-05-28,R,6726,0
92574,2019-05-24,57.150000,TR,MER,FPAY,UNAV,STK,18583,52902,-0.007787,NA,,,DA,2019-05-28,56.705000,D1,2019-05-28,R,6726,0
92576,2019-05-24,61.650000,TR,MER,FPAY,UNAV,STK,18582,52902,-0.009586,NA,,,DA,2019-05-28,61.059000,D1,2019-05-28,R,6726,0
92587,2021-02-08,71.960000,TR,MER,FPAY,UNAV,CASH,0,3545,0.000556,NA,,,DA,2021-02-09,72.000000,D1,2021-02-09,Q,8090,58533
92588,2023-10-16,45.510000,TR,MER,FPAY,UNAV,CASH,0,0,-0.000220,NA,,,DA,2023-10-17,45.500000,D1,2023-10-17,Q,4955,58385
92605,2015-09-14,58.630000,BA,GLI,FPAY,UNAV,UNAV,0,0,-0.000009,NA,,,DA,2015-09-15,58.629500,D1,2015-09-15,R,6726,0
92607,2014-02-06,0.042000,TR,GDR,VCL,PUBI,PRCF,0,0,0.190476,NA,2014-02-07,0.050000,DP,2014-02-07,0.000000,NO,2014-02-07,A,1041,0
92618,2018-07-09,123.660000,TR,MER,FPAY,UNAV,STK,17942,56438,0.018438,NA,,,DA,2018-07-10,125.940000,D2,2018-07-10,N,2086,0
92620,2016-07-11,16.290000,TR,MER,FPAY,UNAV,CST,85414,32098,0.001378,NA,,,DA,2016-07-12,16.312440,D2,2016-07-12,N,6798,0
92622,2017-09-29,43.210000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003705,NA,,,DA,2017-10-02,43.370100,D1,2017-10-02,R,6726,0
92636,2018-04-23,5.450000,TR,MER,FPAY,UNAV,CASH,0,45871,0.000000,NA,,,DA,2018-04-24,5.450000,D1,2018-04-24,A,4911,0
92637,2018-09-06,20.600000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.028876,NA,,,DA,2018-09-07,20.005150,D1,2018-09-07,R,6221,0
92640,2017-01-23,9.980000,TR,MER,FPAY,UNAV,CASH,0,20097,0.002004,NA,,,DA,2017-01-24,10.000000,D1,2017-01-24,Q,3714,59585
92643,2015-02-13,0.606100,TR,GDR,VCL,LP,PRCF,0,0,0.070921,NA,2015-02-17,0.366000,DP,2015-02-17,0.283085,D1,2015-02-17,N,1311,0
92668,2016-08-24,30.560000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000311,NA,,,DA,2016-08-25,30.550500,D1,2016-08-25,R,6726,0
92669,2016-02-12,0.167000,TR,GDR,VCL,LP,PRCF,0,0,-0.011976,NA,2016-02-16,0.165000,DP,2016-02-16,0.000000,NO,2016-02-16,A,1081,0
92670,2015-09-21,0.150000,TR,GDR,VCL,LP,PRCF,0,0,-0.566667,NA,2015-09-22,0.065000,DP,2015-09-22,0.000000,NO,2015-09-22,N,2621,0
92672,2019-02-27,49.550000,TR,MER,FPAY,UNAV,STK,13738,54296,0.029798,NA,,,DA,2019-02-28,51.026500,D1,2019-02-28,N,4922,0
92673,2017-03-22,22.630100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003399,NA,,,DA,2017-03-23,22.707030,D1,2017-03-23,R,6726,0
92674,2015-02-11,20.540000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005833,NA,,,DA,2015-02-12,20.420180,D1,2015-02-12,R,6726,0
92675,2023-10-20,24.267400,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006336,NA,,,DA,2023-10-23,24.421150,D1,2023-10-23,R,6726,0
92677,2019-03-14,16.460100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006957,NA,,,DA,2019-03-15,16.574620,D1,2019-03-15,R,6726,0
92681,2016-02-18,2.960000,TR,GDR,VCL,SHLD,PRCF,0,0,,DM,,,DM,,,NO,2016-02-19,Q,1520,48847
92685,2023-07-14,16.970000,TR,MER,FPAY,UNAV,CST,14310,54651,-0.015414,NA,,,DA,2023-07-17,16.708416,D2,2023-07-17,Q,6036,60015
92687,2019-02-14,0.437900,TR,GDR,VCL,LP,PRCF,0,0,-0.056862,NA,2019-02-15,0.413000,DP,2019-02-15,0.000000,NO,2019-02-15,Q,8711,61156
92692,2019-12-31,17.890000,TR,MER,FPAY,UNAV,CST,83642,14751,0.087146,NA,,,DA,2020-01-02,19.449040,D2,2020-01-02,A,6035,0
92693,2018-04-06,16.240000,TR,MER,FPAY,UNAV,STK,17715,52902,-0.003695,NA,,,DA,2018-04-09,16.180000,D1,2018-04-09,R,6726,0
92696,2019-10-31,4.790000,TR,MER,FPAY,UNAV,CASH,0,0,0.002088,NA,,,DA,2019-11-01,4.800000,D1,2019-11-01,Q,3691,61751
92697,2014-01-02,37.300000,TR,MER,FPAY,UNAV,CST,90925,47864,0.003223,NA,,,DA,2014-01-03,37.420200,D2,2014-01-03,N,7389,0
92699,2022-05-02,10.601700,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000066,NA,,,DA,2022-05-03,10.601000,D1,2022-05-03,R,6726,0
92709,2018-03-06,90.040000,TR,MER,FPAY,UNAV,CST,92778,47011,-0.005802,NA,,,DA,2018-03-07,89.517580,D2,2018-03-07,Q,4841,61646
92714,2017-03-22,18.270000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002975,NA,,,DA,2017-03-23,18.215650,D1,2017-03-23,R,6726,0
92718,2015-08-21,47.910000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.014394,NA,,,DA,2015-08-24,47.220370,D1,2015-08-24,Q,6726,61606
92721,2014-10-14,36.150000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000702,NA,,,DA,2014-10-15,36.124620,D1,2014-10-15,Q,6726,61610
92728,2021-03-18,9.730000,TR,MER,FPAY,UNAV,CASH,0,0,0.007194,NA,,,DA,2021-03-19,9.800000,D1,2021-03-19,N,8299,0
92732,2016-10-07,22.949200,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000400,NA,,,DA,2016-10-10,22.940010,D1,2016-10-10,R,6726,0
92736,2017-07-24,17.075000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.009630,NA,,,DA,2017-07-25,17.239440,D1,2017-07-25,R,6726,0
92737,2017-07-24,25.600000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000819,NA,,,DA,2017-07-25,25.620960,D1,2017-07-25,R,6726,0
92738,2017-07-24,44.470000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.004167,NA,,,DA,2017-07-25,44.284680,D1,2017-07-25,R,6726,0
92739,2017-07-24,23.240000,BA,GLI,FPAY,UNAV,UNAV,0,0,-0.003252,NA,,,DA,2017-07-25,23.164420,D1,2017-07-25,R,6726,0
92740,2017-07-24,34.710000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.001542,NA,,,DA,2017-07-25,34.656490,D1,2017-07-25,R,6726,0
92741,2017-07-24,49.989900,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000384,NA,,,DA,2017-07-25,49.970700,D1,2017-07-25,R,6726,0
92742,2017-07-24,22.590000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.013702,NA,,,DA,2017-07-25,22.280470,D1,2017-07-25,R,6726,0
92744,2017-07-24,17.799000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.008836,NA,,,DA,2017-07-25,17.956280,D1,2017-07-25,R,6726,0
92745,2017-07-24,46.030000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001859,NA,,,DA,2017-07-25,46.115590,D1,2017-07-25,R,6726,0
92746,2017-07-24,39.917600,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004880,NA,,,DA,2017-07-25,40.112390,D1,2017-07-25,R,6726,0
92748,2021-10-14,3.480000,TR,MER,FPAY,UNAV,STK,92426,52852,0.002780,NA,,,DA,2021-10-15,3.489675,D1,2021-10-15,N,4499,0
92754,2020-05-27,16.335000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.017833,NA,,,DA,2020-05-28,16.626310,D1,2020-05-28,Q,6726,61712
92755,2014-02-18,13.610000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000600,NA,,,DA,2014-02-19,13.601840,D1,2014-02-19,Q,6726,61446
92758,2014-10-15,0.437300,TR,GDR,VCL,BKPY,PRCF,0,0,-0.165333,NA,2014-10-16,0.365000,DP,2014-10-16,0.000000,NO,2014-10-16,Q,3674,57482
92765,2016-11-02,31.990000,TR,MER,FPAY,UNAV,CASH,0,53688,0.000313,NA,,,DA,2016-11-03,32.000000,D1,2016-11-03,N,7373,0
92769,2024-07-25,26.420000,TR,MER,FPAY,UNAV,CASH,0,0,0.003028,NA,,,DA,2024-07-26,26.500000,D1,2024-07-26,Q,3620,49810
92771,2017-12-29,40.350000,TR,MER,FPAY,UNAV,STK,91277,41998,0.010855,NA,,,DA,2018-01-02,40.788000,D1,2018-01-02,Q,9999,61590
92772,2018-08-31,34.130000,TR,MER,FPAY,UNAV,CST,13085,53923,0.003991,NA,,,DA,2018-09-04,34.266200,D2,2018-09-04,Q,9999,61589
92777,2019-07-11,0.850000,TR,GDR,VCL,INSC,PRCF,0,0,-0.058824,NA,2019-07-12,0.800000,DP,2019-07-12,0.000000,NO,2019-07-12,Q,9999,62081
92778,2022-04-08,24.420000,TR,MER,FPAY,UNAV,STK,22976,59247,0.014742,NA,,,DA,2022-04-11,24.780000,D1,2022-04-11,Q,4841,62195
92783,2019-02-20,25.875000,BA,GLI,FPAY,UNAV,UNAV,0,0,-0.000971,NA,,,DA,2019-02-21,25.849870,D1,2019-02-21,Q,6726,62313
92787,2019-02-20,19.690000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005437,NA,,,DA,2019-02-21,19.582940,D1,2019-02-21,Q,6726,62314
92792,2018-05-18,46.911000,TR,MER,FPAY,UNAV,STK,17843,44072,0.004775,NA,,,DA,2018-05-21,47.135000,D1,2018-05-21,R,6726,0
92804,2019-02-20,34.925000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.002334,NA,,,DA,2019-02-21,34.843500,D1,2019-02-21,R,6726,0
92805,2016-04-29,0.155000,TR,GDR,VCL,DELQ,PRCF,0,0,-0.451613,NA,2016-05-02,0.085000,DP,2016-05-02,0.000000,NO,2016-05-02,A,2834,0
92825,2014-10-14,33.360000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002615,NA,,,DA,2014-10-15,33.447250,D1,2014-10-15,R,6726,0
92826,2014-10-14,35.570000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003360,NA,,,DA,2014-10-15,35.689530,D1,2014-10-15,R,6726,0
92827,2014-10-14,37.660000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004886,NA,,,DA,2014-10-15,37.844010,D1,2014-10-15,R,6726,0
92828,2014-10-14,39.250000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004387,NA,,,DA,2014-10-15,39.422190,D1,2014-10-15,R,6726,0
92829,2014-10-14,40.450000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004712,NA,,,DA,2014-10-15,40.640620,D1,2014-10-15,R,6726,0
92830,2014-10-14,41.480000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.005243,NA,,,DA,2014-10-15,41.697480,D1,2014-10-15,R,6726,0
92832,2014-10-14,42.130000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003920,NA,,,DA,2014-10-15,42.295130,D1,2014-10-15,R,6726,0
